date,replicate,shelter_trend,State,state_name
2021-08-11,1,0.237859507474454,11001,Bogota
2021-08-12,1,0.237859507474454,11001,Bogota
2021-08-13,1,0.237859507474454,11001,Bogota
2021-08-14,1,0.237859507474454,11001,Bogota
2021-08-15,1,0.237859507474454,11001,Bogota
2021-08-16,1,0.237859507474454,11001,Bogota
2021-08-17,1,0.237859507474454,11001,Bogota
2021-08-18,1,0.237859507474454,11001,Bogota
2021-08-19,1,0.237859507474454,11001,Bogota
2021-08-20,1,0.237859507474454,11001,Bogota
2021-08-21,1,0.237859507474454,11001,Bogota
2021-08-22,1,0.237859507474454,11001,Bogota
2021-08-23,1,0.237859507474454,11001,Bogota
2021-08-24,1,0.237859507474454,11001,Bogota
2021-08-25,1,0.237859507474454,11001,Bogota
2021-08-26,1,0.237859507474454,11001,Bogota
2021-08-27,1,0.237859507474454,11001,Bogota
2021-08-28,1,0.237859507474454,11001,Bogota
2021-08-29,1,0.237859507474454,11001,Bogota
2021-08-30,1,0.237859507474454,11001,Bogota
2021-08-31,1,0.237859507474454,11001,Bogota
